tpr,fpr,tnr,fnr,model,cross_validation
0.693437806072478,0.06030286641427799,0.939697133585722,0.30656219392752204,RandomForestClassifier,true
0.7159647404505387,0.05029745808545159,0.9497025419145484,0.2840352595494613,GradientBoostingClassifier,true
0.7189030362389814,0.07355327203893997,0.92644672796106,0.2810969637610186,QuadraticDiscriminantAnalysis,true
0.6209598432908913,0.03488372093023256,0.9651162790697675,0.37904015670910873,LinearDiscriminantAnalysis,true
